region_id,weight,active_duration_sec,covered_duration_sec,active_duration_h,covered_duration_h,coverage_given_active
z1_A,0.35,7380.0,6060.0,2.05,1.6833333333333333,0.8211382113821138
z2_A,0.25,6060.0,4916.456000000002,1.6833333333333333,1.3656822222222227,0.811296369636964
z3_A,0.2,7500.0,6200.092000000001,2.0833333333333335,1.7222477777777778,0.8266789333333334
z4_A,0.2,6840.0,5689.982999999998,1.9,1.580550833333333,0.8318688596491226
