segment_index,start,end,duration,active_task_count,demand_req,cross_demand_req,required_cross_link_count,cross_link_count,cross_capacity,cross_supply,cross_rate_used,cross_data_used,eta_cap_shortfall,zero_cross_req,zero_cross_demand,eta0_indicator
357,22860.0,22920.0,60.0,1,153.7709090909091,153.7709090909091,1,1,800.0,800.0,345.2,20712.0,0.0,0,0,0
358,22920.0,22980.0,60.0,2,317.82592592592596,317.82592592592596,1,1,800.0,800.0,680.4,40824.0,0.0,0,0,0
359,22980.0,23040.0,60.0,2,311.52841981132076,311.52841981132076,1,1,800.0,800.0,680.4,40824.0,0.0,0,0,0
360,23040.0,23100.0,60.0,2,305.0062881562882,305.0062881562882,1,1,800.0,800.0,680.4,40824.0,0.0,0,0,0
361,23100.0,23160.0,60.0,3,497.8471853257432,497.8471853257432,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
362,23160.0,23220.0,60.0,3,492.35636667781864,492.35636667781864,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
363,23220.0,23280.0,60.0,3,486.65952380952376,486.65952380952376,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
364,23280.0,23340.0,60.0,3,480.74467333814164,480.74467333814164,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
365,23340.0,23382.413,42.413000000000466,3,474.5988707773772,474.5988707773772,1,1,800.0,800.0,800.0,33930.40000000037,0.0,0,0,0
366,23382.413,23400.0,17.586999999999534,3,470.10759767708066,470.10759767708066,1,2,1600.0,1600.0,1079.6,18986.925199999496,0.0,0,0,0
367,23400.0,23460.0,60.0,3,466.4264712916349,466.4264712916349,1,2,1600.0,1600.0,1079.6,64776.0,0.0,0,0,0
368,23460.0,23520.0,60.0,3,453.52265011832617,453.52265011832617,1,2,1600.0,1600.0,1079.6,64776.0,0.0,0,0,0
369,23520.0,23580.0,60.0,4,587.3579899260043,587.3579899260043,1,2,1600.0,1600.0,1280.4,76824.0,0.0,0,0,0
370,23580.0,23640.0,60.0,4,572.3879570954738,572.3879570954738,1,2,1600.0,1600.0,1280.4,76824.0,0.0,0,0,0
371,23640.0,23700.0,60.0,4,556.7468108370833,556.7468108370833,1,2,1600.0,1600.0,1280.4,76824.0,0.0,0,0,0
372,23700.0,23820.0,120.0,5,681.9877368677792,681.9877368677792,1,2,1600.0,1600.0,1480.4,177648.0,0.0,0,0,0
373,23820.0,23880.0,60.0,5,645.2126613222171,645.2126613222171,1,2,1600.0,1600.0,1480.4,88824.0,0.0,0,0,0
374,23880.0,23940.0,60.0,5,625.4871556779773,625.4871556779773,1,2,1600.0,1600.0,1480.4,88824.0,0.0,0,0,0
375,23940.0,24000.0,60.0,5,604.7788552200919,604.7788552200919,1,2,1600.0,1600.0,1480.4,88824.0,0.0,0,0,0
376,24000.0,24060.0,60.0,5,583.0105799373558,583.0105799373558,1,2,1600.0,1600.0,1480.4,88824.0,0.0,0,0,0
377,24060.0,24120.0,60.0,5,560.0966864345578,560.0966864345578,1,2,1600.0,1600.0,1480.4,88824.0,0.0,0,0,0
378,24120.0,24180.0,60.0,7,784.9218563339275,784.9218563339275,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
379,24180.0,24240.0,60.0,7,760.9460891074006,760.9460891074006,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
380,24240.0,24300.0,60.0,7,735.543312749472,735.543312749472,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
381,24300.0,24360.0,60.0,8,837.4812638841439,837.4812638841439,2,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
382,24360.0,24420.0,60.0,8,810.4422227629045,810.4422227629045,2,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
383,24420.0,24480.0,60.0,8,781.5670173588229,781.5670173588229,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
384,24480.0,24540.0,60.0,8,750.6644033166683,750.6644033166683,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
385,24540.0,24600.0,60.0,8,717.6422274544491,717.6422274544491,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
386,24600.0,24660.0,60.0,6,687.0302248282345,687.0302248282345,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
387,24660.0,24720.0,60.0,6,667.393133893246,667.393133893246,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
388,24720.0,24840.0,120.0,6,646.9632179546279,646.9632179546279,1,2,1600.0,1600.0,1593.8,191256.0,0.0,0,0,0
389,24840.0,24900.0,60.0,6,602.3526550490245,602.3526550490245,1,2,1600.0,1600.0,1481.5,88890.0,0.0,0,0,0
390,24900.0,24960.0,60.0,6,694.213530965392,694.213530965392,1,2,1600.0,1600.0,1372.6999999999998,82362.0,0.0,0,0,0
391,24960.0,25020.0,60.0,6,679.5909156722163,679.5909156722163,1,2,1600.0,1600.0,1372.6999999999998,82362.0,0.0,0,0,0
392,25020.0,25080.0,60.0,7,751.2527371599945,751.2527371599945,1,2,1600.0,1600.0,1546.6,92796.0,0.0,0,0,0
393,25080.0,25140.0,60.0,7,734.183734955732,734.183734955732,1,2,1600.0,1600.0,1546.6,92796.0,0.0,0,0,0
394,25140.0,25200.0,60.0,7,716.3023100962085,716.3023100962085,1,2,1600.0,1600.0,1565.6,93936.0,0.0,0,0,0
395,25200.0,25260.0,60.0,7,697.3133681484525,697.3133681484525,1,2,1600.0,1600.0,1565.6,93936.0,0.0,0,0,0
396,25260.0,25320.0,60.0,7,677.3724057344511,677.3724057344511,1,2,1600.0,1600.0,1565.6,93936.0,0.0,0,0,0
397,25320.0,25380.0,60.0,7,656.400557005772,656.400557005772,1,2,1600.0,1600.0,1565.6,93936.0,0.0,0,0,0
398,25380.0,25440.0,60.0,7,634.3095237100686,634.3095237100686,1,2,1600.0,1600.0,1546.6,92796.0,0.0,0,0,0
399,25440.0,25500.0,60.0,7,611.2436575518507,611.2436575518507,1,2,1600.0,1600.0,1565.6,93936.0,0.0,0,0,0
400,25500.0,25560.0,60.0,8,728.2069508774791,728.2069508774791,1,2,1600.0,1600.0,1599.9999999999998,96000.0,0.0,0,0,0
401,25560.0,25620.0,60.0,8,703.9563520537271,703.9563520537271,1,2,1600.0,1600.0,1599.9999999999998,96000.0,0.0,0,0,0
402,25620.0,25680.0,60.0,8,678.1620187242918,678.1620187242918,1,2,1600.0,1600.0,1599.9999999999998,96000.0,0.0,0,0,0
403,25680.0,25719.773,39.77300000000105,8,650.6610932356632,650.6610932356632,1,2,1600.0,1600.0,1599.9999999999998,63636.800000001684,0.0,0,0,0
404,25719.773,25740.0,20.226999999998952,8,631.3999425346021,631.3999425346021,1,1,800.0,800.0,800.0,16181.599999999164,0.0,0,0,0
405,25740.0,25800.0,60.0,8,630.2601830513806,630.2601830513806,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
406,25800.0,25860.0,60.0,8,626.7930765280347,626.7930765280347,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
407,25860.0,25920.0,60.0,8,623.1942954272138,623.1942954272138,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
408,25920.0,25980.0,60.0,9,742.8612155567432,742.8612155567432,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
409,25980.0,26100.0,120.0,9,745.1125036735582,745.1125036735582,1,1,800.0,800.0,800.0,96000.0,0.0,0,0,0
410,26100.0,26160.0,60.0,9,750.5512976289774,750.5512976289774,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
411,26160.0,26220.0,60.0,9,753.8454838359547,753.8454838359547,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
412,26220.0,26340.0,120.0,9,757.6153301309669,757.6153301309669,1,1,800.0,800.0,800.0,96000.0,0.0,0,0,0
413,26340.0,26400.0,60.0,9,766.973874963381,766.973874963381,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
414,26400.0,26460.0,60.0,9,772.831557305773,772.831557305773,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
415,26460.0,26520.0,60.0,9,779.7271434874829,779.7271434874829,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
416,26520.0,26580.0,60.0,9,787.9346853533406,787.9346853533406,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
417,26580.0,26640.0,60.0,9,792.6491080904333,792.6491080904333,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
418,26640.0,26700.0,60.0,9,786.4164105907981,786.4164105907981,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
419,26700.0,26760.0,60.0,9,789.854308858504,789.854308858504,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
420,26760.0,26820.0,60.0,9,793.2937818429626,793.2937818429626,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
421,26820.0,26880.0,60.0,9,789.8823857744025,789.8823857744025,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
422,26880.0,26940.0,60.0,9,787.2010292523147,787.2010292523147,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
423,26940.0,27000.0,60.0,9,788.1950269882223,788.1950269882223,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
424,27000.0,27060.0,60.0,9,807.0627574743912,807.0627574743912,2,1,800.0,800.0,800.0,48000.0,7.062757474391219,0,0,0
425,27060.0,27120.0,60.0,9,781.7304349443765,781.7304349443765,1,1,800.0,800.0,800.0,47991.43460286179,0.0,0,0,0
426,27120.0,27180.0,60.0,8,727.8213401437438,727.8213401437438,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
427,27180.0,27187.57,7.569999999999709,8,736.0994342057357,736.0994342057357,1,1,800.0,800.0,800.0,6055.999999999766,0.0,0,0,0
428,27187.57,27240.0,52.43000000000029,8,736.0927536412706,736.0927536412706,1,2,1600.0,1600.0,1600.0,83888.00000000047,0.0,0,0,0
429,27240.0,27360.0,120.0,7,669.2165369081753,669.2165369081753,1,2,1600.0,1600.0,1420.5,170460.0,0.0,0,0,0
430,27360.0,27420.0,60.0,6,614.6551058576364,614.6551058576364,1,2,1600.0,1600.0,1300.2,78012.0,0.0,0,0,0
431,27420.0,27480.0,60.0,6,598.9008489499124,598.9008489499124,1,2,1600.0,1600.0,1300.2,78012.0,0.0,0,0,0
432,27480.0,27600.0,120.0,6,582.2463976954043,582.2463976954043,1,2,1600.0,1600.0,1178.9332458094832,141471.989497138,0.0,0,0,0
433,27600.0,27660.0,60.0,5,557.2879253759043,557.2879253759043,1,2,1600.0,1600.0,1108.6,66516.0,0.0,0,0,0
434,27660.0,27720.0,60.0,5,546.7561087104483,546.7561087104483,1,2,1600.0,1600.0,1108.6,66516.0,0.0,0,0,0
435,27720.0,27780.0,60.0,5,535.7383772242059,535.7383772242059,1,2,1600.0,1600.0,1108.6,66516.0,0.0,0,0,0
436,27780.0,27840.0,60.0,5,524.1932036986198,524.1932036986198,1,2,1600.0,1600.0,1108.6,66516.0,0.0,0,0,0
437,27840.0,27900.0,60.0,5,512.0733074844729,512.0733074844729,1,2,1600.0,1600.0,1108.6,66516.0,0.0,0,0,0
438,27900.0,27960.0,60.0,5,499.32448928142384,499.32448928142384,1,2,1600.0,1600.0,1108.6,66516.0,0.0,0,0,0
439,27960.0,28020.0,60.0,5,485.8841471154966,485.8841471154966,1,2,1600.0,1600.0,1108.6,66516.0,0.0,0,0,0
440,28020.0,28080.0,60.0,5,471.67936192040395,471.67936192040395,1,2,1600.0,1600.0,1108.6,66516.0,0.0,0,0,0
441,28080.0,28140.0,60.0,5,456.6243928973318,456.6243928973318,1,2,1600.0,1600.0,1108.6,66516.0,0.0,0,0,0
442,28140.0,28200.0,60.0,5,440.6173494419556,440.6173494419556,1,2,1600.0,1600.0,1108.6,66516.0,0.0,0,0,0
443,28200.0,28260.0,60.0,5,423.53569228850955,423.53569228850955,1,2,1600.0,1600.0,1108.6,66516.0,0.0,0,0,0
444,28260.0,28320.0,60.0,5,405.230034637336,405.230034637336,1,2,1600.0,1600.0,1108.6,66516.0,0.0,0,0,0
445,28320.0,28380.0,60.0,5,385.5154162744828,385.5154162744828,1,2,1600.0,1600.0,1108.6,66516.0,0.0,0,0,0
446,28380.0,28440.0,60.0,5,364.15872130876807,364.15872130876807,1,2,1600.0,1600.0,1108.6,66516.0,0.0,0,0,0
447,28440.0,28500.0,60.0,5,340.8600331991123,340.8600331991123,1,2,1600.0,1600.0,1108.6,66516.0,0.0,0,0,0
448,28500.0,28620.0,120.0,4,315.2241295886721,315.2241295886721,1,2,1600.0,1600.0,825.4000000000001,99048.0,0.0,0,0,0
449,28620.0,28680.0,60.0,4,266.3826510809108,266.3826510809108,1,2,1600.0,1600.0,825.4000000000001,49524.0,0.0,0,0,0
450,28680.0,28740.0,60.0,4,235.80682562499908,235.80682562499908,1,2,1600.0,1600.0,825.4000000000001,49524.0,0.0,0,0,0
451,28740.0,28800.0,60.0,4,199.1032208937188,199.1032208937188,1,2,1600.0,1600.0,711.7956516666619,42707.739099999715,0.0,0,0,0
452,28800.0,28860.0,60.0,3,172.48036313782956,172.48036313782956,1,2,1600.0,1600.0,625.1,37506.0,0.0,0,0,0
453,28860.0,28920.0,60.0,3,157.08201675253673,157.08201675253673,1,2,1600.0,1600.0,625.1,37506.0,0.0,0,0,0
454,28920.0,28980.0,60.0,3,140.35925966666628,140.35925966666628,1,2,1600.0,1600.0,625.1,37506.0,0.0,0,0,0
455,28980.0,29040.0,60.0,3,122.11450467439745,122.11450467439745,1,2,1600.0,1600.0,572.0236566666659,34321.419399999955,0.0,0,0,0
456,29040.0,29071.33,31.330000000001746,2,105.05578141123843,105.05578141123843,1,2,1600.0,1600.0,408.4,12795.172000000714,0.0,0,0,0
457,29071.33,29100.0,28.669999999998254,2,100.37395365611506,100.37395365611506,1,1,800.0,800.0,408.4,11708.827999999288,0.0,0,0,0
458,29100.0,29160.0,60.0,2,95.90991495355996,95.90991495355996,1,1,800.0,800.0,408.4,24504.0,0.0,0,0,0
459,29160.0,29220.0,60.0,2,85.95086985119003,85.95086985119003,1,1,800.0,800.0,408.4,24504.0,0.0,0,0,0
460,29220.0,29280.0,60.0,2,75.03521355555509,75.03521355555509,1,1,800.0,800.0,408.4,24504.0,0.0,0,0,0
461,29280.0,29340.0,60.0,2,62.98005685185135,62.98005685185135,1,1,800.0,800.0,408.4,24504.0,0.0,0,0,0
462,29340.0,29400.0,60.0,2,49.54803305757083,49.54803305757083,1,1,800.0,800.0,381.4,22884.0,0.0,0,0,0
463,29400.0,29460.0,60.0,1,34.94401694444387,34.94401694444387,1,1,800.0,800.0,173.9,10434.0,0.0,0,0,0
464,29460.0,29580.0,120.0,1,22.311654848484217,22.311654848484217,1,1,800.0,800.0,122.7141016666632,14725.692199999583,0.0,0,0,0
465,29580.0,29640.0,60.0,0,0,0,0,1,800.0,800.0,0.0,0.0,0.0,0,0,0
466,29640.0,29700.0,60.0,0,0,0,0,1,800.0,800.0,0.0,0.0,0.0,0,0,0
467,29700.0,29760.0,60.0,1,166.7,166.7,1,1,800.0,800.0,333.4,20004.0,0.0,0,0,0
468,29760.0,29880.0,120.0,1,163.92166666666665,163.92166666666665,1,1,800.0,800.0,333.4,40008.0,0.0,0,0,0
469,29880.0,29940.0,60.0,1,158.07758620689654,158.07758620689654,1,1,800.0,800.0,333.4,20004.0,0.0,0,0,0
470,29940.0,30000.0,60.0,1,155.00175438596492,155.00175438596492,1,1,800.0,800.0,333.4,20004.0,0.0,0,0,0
471,30000.0,30060.0,60.0,1,151.81607142857143,151.81607142857143,1,1,800.0,800.0,333.4,20004.0,0.0,0,0,0
472,30060.0,30120.0,60.0,1,148.51454545454544,148.51454545454544,1,1,800.0,800.0,333.4,20004.0,0.0,0,0,0
473,30120.0,30180.0,60.0,2,306.99074074074076,306.99074074074076,1,1,800.0,800.0,657.2,39432.0,0.0,0,0,0
474,30180.0,30240.0,60.0,2,300.9080483490566,300.9080483490566,1,1,800.0,800.0,657.2,39432.0,0.0,0,0,0
475,30240.0,30300.0,60.0,2,294.6083943833944,294.6083943833944,1,1,800.0,800.0,657.2,39432.0,0.0,0,0,0
476,30300.0,30360.0,60.0,3,480.87985452245414,480.87985452245414,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
477,30360.0,30420.0,60.0,3,474.6363553027768,474.6363553027768,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
478,30420.0,30480.0,60.0,3,468.14207482993197,468.14207482993197,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
479,30480.0,30540.0,60.0,3,461.3815054393557,461.3815054393557,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
480,30540.0,30600.0,60.0,3,454.33782736291425,454.33782736291425,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
481,30600.0,30660.0,60.0,3,446.99276633613016,446.99276633613016,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
482,30660.0,30720.0,60.0,3,439.3264321789322,439.3264321789322,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
483,30720.0,30730.506,10.506000000001222,4,573.6171353065539,573.6171353065539,1,1,800.0,800.0,800.0,8404.800000000978,0.0,0,0,0
484,30730.506,30840.0,109.49399999999878,4,572.5941831767462,572.5941831767462,1,2,1600.0,1600.0,1309.4,143371.4435999984,0.0,0,0,0
485,30840.0,30900.0,60.0,4,543.4281632750198,543.4281632750198,1,2,1600.0,1600.0,1309.4,78564.0,0.0,0,0,0
486,30900.0,30960.0,60.0,5,663.2254299616538,663.2254299616538,1,2,1600.0,1600.0,1445.5,86730.0,0.0,0,0,0
487,30960.0,31020.0,60.0,5,645.8872995067875,645.8872995067875,1,2,1600.0,1600.0,1457.2,87432.0,0.0,0,0,0
488,31020.0,31140.0,120.0,5,627.1077206608335,627.1077206608335,1,2,1600.0,1600.0,1445.5,173460.0,0.0,0,0,0
489,31140.0,31200.0,60.0,5,588.0705349059704,588.0705349059704,1,2,1600.0,1600.0,1457.2,87432.0,0.0,0,0,0
490,31200.0,31260.0,60.0,5,566.3803733640357,566.3803733640357,1,2,1600.0,1600.0,1457.2,87432.0,0.0,0,0,0
491,31260.0,31320.0,60.0,5,543.5493588196136,543.5493588196136,1,2,1600.0,1600.0,1445.5,86730.0,0.0,0,0,0
492,31320.0,31380.0,60.0,6,674.4072599742129,674.4072599742129,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
493,31380.0,31440.0,60.0,6,649.4945291771459,649.4945291771459,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
494,31440.0,31500.0,60.0,6,623.0518637747558,623.0518637747558,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
495,31500.0,31560.0,60.0,7,719.6463073967309,719.6463073967309,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
496,31560.0,31620.0,60.0,7,691.5009483540488,691.5009483540488,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
497,31620.0,31680.0,60.0,7,661.626192282722,661.626192282722,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
498,31680.0,31740.0,60.0,7,629.7291909729172,629.7291909729172,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
499,31740.0,31800.0,60.0,6,600.7508582270975,600.7508582270975,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
500,31800.0,31860.0,60.0,5,571.0889737610562,571.0889737610562,1,2,1600.0,1600.0,1383.6,83016.0,0.0,0,0,0
501,31860.0,31920.0,60.0,5,552.8198296533261,552.8198296533261,1,2,1600.0,1600.0,1383.6,83016.0,0.0,0,0,0
502,31920.0,31980.0,60.0,6,649.9692000832067,649.9692000832067,1,2,1600.0,1600.0,1592.9,95574.0,0.0,0,0,0
503,31980.0,32100.0,120.0,6,628.8242199697024,628.8242199697024,1,2,1600.0,1600.0,1592.9,191148.0,0.0,0,0,0
504,32100.0,32160.0,60.0,7,690.8043298645927,690.8043298645927,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
505,32160.0,32220.0,60.0,7,667.82991031625,667.82991031625,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
506,32220.0,32340.0,120.0,6,643.8835514140964,643.8835514140964,1,2,1600.0,1600.0,1399.8999999999999,167988.0,0.0,0,0,0
507,32340.0,32400.0,60.0,6,610.2043633009334,610.2043633009334,1,2,1600.0,1600.0,1462.6,87756.0,0.0,0,0,0
508,32400.0,32460.0,60.0,6,591.1613214555256,591.1613214555256,1,2,1600.0,1600.0,1462.6,87756.0,0.0,0,0,0
509,32460.0,32520.0,60.0,6,571.1627594758451,571.1627594758451,1,2,1600.0,1600.0,1462.6,87756.0,0.0,0,0,0
510,32520.0,32580.0,60.0,7,643.5293954981965,643.5293954981965,1,2,1600.0,1600.0,1533.1,91986.0,0.0,0,0,0
511,32580.0,32640.0,60.0,7,621.6623217939334,621.6623217939334,1,2,1600.0,1600.0,1533.1,91986.0,0.0,0,0,0
512,32640.0,32700.0,60.0,7,598.5792964074162,598.5792964074162,1,2,1600.0,1600.0,1533.1,91986.0,0.0,0,0,0
513,32700.0,32760.0,60.0,8,710.9679572332456,710.9679572332456,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
514,32760.0,32820.0,60.0,8,687.0012639276326,687.0012639276326,1,2,1600.0,1600.0,1600.0,96000.0,0.0,0,0,0
515,32820.0,32874.668,54.667999999997846,8,660.9326978655073,660.9326978655073,1,2,1600.0,1600.0,1600.0,87468.79999999655,0.0,0,0,0
516,32874.668,32880.0,5.332000000002154,8,635.6879583400403,635.6879583400403,1,1,800.0,800.0,800.0,4265.600000001723,0.0,0,0,0
517,32880.0,32940.0,60.0,8,635.3355906027887,635.3355906027887,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
518,32940.0,33000.0,60.0,8,631.262078161384,631.262078161384,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
519,33000.0,33060.0,60.0,8,626.9798367408223,626.9798367408223,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
520,33060.0,33120.0,60.0,8,622.4742590167515,622.4742590167515,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
521,33120.0,33180.0,60.0,9,736.9297932960385,736.9297932960385,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
522,33180.0,33240.0,60.0,9,738.1501609932619,738.1501609932619,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
523,33240.0,33300.0,60.0,9,739.5607219700449,739.5607219700449,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
524,33300.0,33360.0,60.0,9,741.1942842796643,741.1942842796643,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
525,33360.0,33420.0,60.0,9,743.0914005228857,743.0914005228857,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
526,33420.0,33480.0,60.0,9,744.3189997602865,744.3189997602865,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
527,33480.0,33600.0,120.0,9,746.8201984857201,746.8201984857201,1,1,800.0,800.0,800.0,96000.0,0.0,0,0,0
528,33600.0,33660.0,60.0,9,750.6921060914224,750.6921060914224,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
529,33660.0,33720.0,60.0,9,754.620819801646,754.620819801646,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
530,33720.0,33780.0,60.0,9,759.3932224670916,759.3932224670916,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
531,33780.0,33840.0,60.0,9,760.9835034473472,760.9835034473472,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
532,33840.0,33900.0,60.0,9,753.5397892160391,753.5397892160391,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
533,33900.0,33960.0,60.0,9,729.9560653330894,729.9560653330894,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
534,33960.0,34020.0,60.0,9,728.2140920020703,728.2140920020703,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
535,34020.0,34080.0,60.0,9,732.0127897642055,732.0127897642055,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
536,34080.0,34140.0,60.0,9,737.6086956596837,737.6086956596837,1,1,800.0,800.0,800.0,48000.0,0.0,0,0,0
537,34140.0,34161.892,21.891999999999825,9,720.0140650791407,720.0140650791407,1,1,800.0,800.0,800.0,17513.59999999986,0.0,0,0,0
538,34161.892,34200.0,38.108000000000175,9,723.1461413642667,723.1461413642667,1,2,1600.0,1600.0,1597.1077254120146,60862.581200001325,0.0,0,0,0
539,34200.0,34260.0,60.0,7,674.5135369054923,674.5135369054923,1,2,1600.0,1600.0,1542.8,92568.0,0.0,0,0,0
540,34260.0,34320.0,60.0,7,646.1484676381881,646.1484676381881,1,2,1600.0,1600.0,1405.4962999999993,84329.77799999996,0.0,0,0,0
541,34320.0,34380.0,60.0,6,626.0022160452198,626.0022160452198,1,2,1600.0,1600.0,1307.5,78450.0,0.0,0,0,0
542,34380.0,34440.0,60.0,6,611.7294552084597,611.7294552084597,1,2,1600.0,1600.0,1307.5,78450.0,0.0,0,0,0
543,34440.0,34500.0,60.0,6,596.7421436530118,596.7421436530118,1,2,1600.0,1600.0,1107.2,66432.0,0.0,0,0,0
544,34500.0,34620.0,120.0,5,587.6552631310265,587.6552631310265,1,2,1600.0,1600.0,1071.0,128520.0,0.0,0,0,0
545,34620.0,34680.0,60.0,5,570.8819730956357,570.8819730956357,1,2,1600.0,1600.0,1071.0,64260.0,0.0,0,0,0
546,34680.0,34740.0,60.0,5,561.9841615613497,561.9841615613497,1,2,1600.0,1600.0,1071.0,64260.0,0.0,0,0,0
547,34740.0,34860.0,120.0,5,552.7124509867713,552.7124509867713,1,2,1600.0,1600.0,1071.0,128520.0,0.0,0,0,0
548,34860.0,34920.0,60.0,5,532.9301853164716,532.9301853164716,1,2,1600.0,1600.0,1071.0,64260.0,0.0,0,0,0
549,34920.0,34980.0,60.0,5,522.3518483571435,522.3518483571435,1,2,1600.0,1600.0,1071.0,64260.0,0.0,0,0,0
550,34980.0,35040.0,60.0,5,511.2627007176841,511.2627007176841,1,2,1600.0,1600.0,1071.0,64260.0,0.0,0,0,0
551,35040.0,35100.0,60.0,5,499.61631973707404,499.61631973707404,1,2,1600.0,1600.0,1071.0,64260.0,0.0,0,0,0
552,35100.0,35160.0,60.0,5,487.3593917889325,487.3593917889325,1,2,1600.0,1600.0,1071.0,64260.0,0.0,0,0,0
553,35160.0,35220.0,60.0,5,474.43021738213304,474.43021738213304,1,2,1600.0,1600.0,1071.0,64260.0,0.0,0,0,0
554,35220.0,35280.0,60.0,5,460.75677942546093,460.75677942546093,1,2,1600.0,1600.0,1071.0,64260.0,0.0,0,0,0
555,35280.0,35340.0,60.0,5,446.2542116993472,446.2542116993472,1,2,1600.0,1600.0,1071.0,64260.0,0.0,0,0,0
556,35340.0,35400.0,60.0,5,430.82142956097255,430.82142956097255,1,2,1600.0,1600.0,1071.0,64260.0,0.0,0,0,0
557,35400.0,35460.0,60.0,5,414.3365681755059,414.3365681755059,1,2,1600.0,1600.0,1071.0,64260.0,0.0,0,0,0
558,35460.0,35520.0,60.0,5,396.6506874663041,396.6506874663041,1,2,1600.0,1600.0,1071.0,64260.0,0.0,0,0,0
559,35520.0,35580.0,60.0,5,377.5788981988629,377.5788981988629,1,2,1600.0,1600.0,1071.0,64260.0,0.0,0,0,0
560,35580.0,35640.0,60.0,5,356.8875492153933,356.8875492153933,1,2,1600.0,1600.0,1071.0,64260.0,0.0,0,0,0
561,35640.0,35700.0,60.0,5,334.2752176610655,334.2752176610655,1,2,1600.0,1600.0,1071.0,64260.0,0.0,0,0,0
562,35700.0,35760.0,60.0,4,309.3436140043899,309.3436140043899,1,2,1600.0,1600.0,797.4,47844.0,0.0,0,0,0
